County,ZIP Code,Total Births 2014-2016,Premature Birth Perc,Low Birth Rate Perc,Out of Wedlock Perc,Medicaid or Self-Pay Perc,Late or No Prenatal Care Perc,Infant Deaths 2014-2016 per 1000 Live Births,Infant Deaths Rate per 1000 Live Births,Neonatal Deaths 2014-2016 per 1000 Live Births,Neonatal Dearths Rate per 1000 Live Births,Teen Birth Rate per 1000,Teen Pregnancy Rate per 1000
Steuben,14877 ,19 ,5.3 ,0.0 ,42.1 ,63.2 ,15.8 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Steuben,14879 ,89 ,11.6 ,6.7 ,42.7 ,47.2 ,3.4 ,1 ,11.2 ,0 ,0.0 ,38.1 ,42.9 
Steuben,14885 ,32 ,10.0 ,9.4 ,37.5 ,68.8 ,22.6 ,1 ,31.3 ,1 ,31.3 ,19.0 ,38.1 
Steuben,14898 ,75 ,5.7 ,9.3 ,16.0 ,84.0 ,33.3 ,3 ,40.0 ,2 ,26.7 ,27.3 ,32.8
Suffolk,11701 ,"1,114 ",14.6 ,9.5 ,58.3 ,64.8 ,5.6 ,5 ,4.5 ,5 ,4.5 ,24.8 ,46.9 
Suffolk,11702 ,435 ,9.0 ,5.7 ,19.1 ,15.9 ,2.2 ,0 ,0.0 ,0 ,0.0 ,5.1 ,11.7 
Suffolk,11703 ,536 ,13.9 ,9.9 ,28.9 ,29.1 ,5.1 ,2 ,3.7 ,2 ,3.7 ,2.0 ,17.3 
Suffolk,11704 ,"1,213 ",12.9 ,8.5 ,35.3 ,36.0 ,4.6 ,3 ,2.5 ,3 ,2.5 ,7.7 ,15.6 
Suffolk,11705 ,185 ,8.9 ,4.9 ,27.0 ,19.5 ,1.7 ,0 ,0.0 ,0 ,0.0 ,4.2 ,5.2 
Suffolk,11706 ,"2,708 ",14.0 ,8.9 ,50.8 ,62.2 ,7.1 ,15 ,5.5 ,9 ,3.3 ,19.9 ,37.7 
Suffolk,11713 ,457 ,13.7 ,9.2 ,57.8 ,63.9 ,5.8 ,4 ,8.8 ,2 ,4.4 ,25.5 ,52.7 
Suffolk,11715 ,111 ,9.3 ,2.7 ,23.4 ,16.2 ,1.9 ,0 ,0.0 ,0 ,0.0 ,6.2 ,12.4 
Suffolk,11716 ,258 ,10.9 ,7.8 ,26.4 ,21.3 ,4.4 ,1 ,3.9 ,1 ,3.9 ,7.2 ,14.4 
Suffolk,11717 ,"3,433 ",14.1 ,8.2 ,65.1 ,80.2 ,7.1 ,18 ,5.2 ,12 ,3.5 ,46.7 ,64.2 
Suffolk,11718 ,88 ,13.8 ,10.2 ,10.2 ,8.0 ,4.5 ,2 ,22.7 ,2 ,22.7 ,0.0 ,0.0 
Suffolk,11719 ,72 ,4.3 ,2.8 ,34.7 ,37.5 ,4.3 ,0 ,0.0 ,0 ,0.0 ,0.0 ,6.5 
Suffolk,11720 ,848 ,9.4 ,6.0 ,28.9 ,34.9 ,2.2 ,2 ,2.4 ,2 ,2.4 ,5.8 ,10.7 
Suffolk,11721 ,128 ,7.6 ,5.5 ,9.4 ,3.1 ,5.6 ,0 ,0.0 ,0 ,0.0 ,1.3 ,2.6 
Suffolk,11722 ,"1,887 ",12.8 ,8.5 ,63.6 ,75.8 ,7.9 ,5 ,2.6 ,4 ,2.1 ,48.0 ,64.6 
Suffolk,11724 ,78 ,10.7 ,9.0 ,3.8 ,1.3 ,3.9 ,0 ,0.0 ,0 ,0.0 ,0.0 ,2.4 
Suffolk,11725 ,709 ,10.2 ,8.5 ,13.0 ,12.7 ,3.6 ,2 ,2.8 ,0 ,0.0 ,1.8 ,4.4 
Suffolk,11726 ,905 ,13.3 ,8.1 ,56.7 ,69.6 ,5.7 ,6 ,6.6 ,4 ,4.4 ,33.2 ,49.2 
Suffolk,11727 ,973 ,12.4 ,8.2 ,37.2 ,38.0 ,2.6 ,4 ,4.1 ,3 ,3.1 ,8.4 ,15.9 
Suffolk,11729 ,885 ,11.4 ,7.6 ,30.8 ,34.9 ,5.0 ,4 ,4.5 ,2 ,2.3 ,7.0 ,14.7 
Suffolk,11730 ,415 ,11.7 ,8.0 ,21.0 ,14.2 ,1.8 ,1 ,2.4 ,0 ,0.0 ,4.0 ,8.5 
Suffolk,11731 ,779 ,7.8 ,5.4 ,16.4 ,5.6 ,1.6 ,4 ,5.1 ,3 ,3.9 ,2.3 ,7.0 
Suffolk,11733 ,298 ,9.6 ,6.7 ,14.8 ,10.1 ,2.4 ,0 ,0.0 ,0 ,0.0 ,1.4 ,4.2 
Suffolk,11738 ,555 ,11.8 ,6.7 ,34.2 ,34.2 ,1.5 ,2 ,3.6 ,2 ,3.6 ,6.3 ,14.8 
Suffolk,11740 ,212 ,8.1 ,9.0 ,12.3 ,4.7 ,1.9 ,0 ,0.0 ,0 ,0.0 ,1.0 ,3.9 
Suffolk,11741 ,803 ,11.0 ,5.7 ,21.0 ,20.9 ,2.0 ,0 ,0.0 ,0 ,0.0 ,1.8 ,8.8 
Suffolk,11742 ,391 ,10.3 ,6.4 ,22.5 ,19.2 ,2.1 ,1 ,2.6 ,1 ,2.6 ,2.7 ,6.9 
Suffolk,11743 ,"1,027 ",9.9 ,7.3 ,20.2 ,7.4 ,3.8 ,2 ,1.9 ,2 ,1.9 ,2.9 ,9.6 
Suffolk,11746 ,"2,233 ",10.3 ,6.7 ,40.3 ,12.5 ,4.8 ,11 ,4.9 ,9 ,4.0 ,11.3 ,19.6 
Suffolk,11747 ,364 ,11.7 ,6.3 ,11.5 ,11.8 ,3.0 ,3 ,8.2 ,3 ,8.2 ,1.5 ,5.9 
Suffolk,11749 ,113 ,13.6 ,4.4 ,43.4 ,46.9 ,2.8 ,1 ,8.8 ,1 ,8.8 ,16.2 ,29.1 
Suffolk,11751 ,420 ,10.2 ,9.0 ,26.9 ,23.6 ,3.8 ,0 ,0.0 ,0 ,0.0 ,3.2 ,10.8 
Suffolk,11752 ,279 ,13.7 ,9.3 ,33.5 ,28.4 ,3.0 ,1 ,3.6 ,0 ,0.0 ,1.0 ,5.8 
Suffolk,11754 ,419 ,11.2 ,8.1 ,18.6 ,12.2 ,2.0 ,1 ,2.4 ,1 ,2.4 ,1.5 ,6.1 
Suffolk,11755 ,290 ,11.6 ,5.9 ,20.0 ,21.7 ,2.9 ,0 ,0.0 ,0 ,0.0 ,1.7 ,5.0 
Suffolk,11757 ,"1,364 ",13.1 ,8.1 ,30.1 ,33.7 ,3.8 ,4 ,2.9 ,3 ,2.2 ,7.2 ,14.8 
Suffolk,11763 ,928 ,13.4 ,8.5 ,40.0 ,45.0 ,3.2 ,2 ,2.2 ,0 ,0.0 ,11.0 ,21.8 
Suffolk,11764 ,313 ,14.6 ,10.5 ,16.0 ,13.1 ,2.0 ,1 ,3.2 ,0 ,0.0 ,1.9 ,9.0 
Suffolk,11766 ,247 ,10.2 ,6.5 ,15.8 ,17.4 ,2.1 ,0 ,0.0 ,0 ,0.0 ,0.7 ,8.2 
Suffolk,11767 ,367 ,13.0 ,6.5 ,15.8 ,15.8 ,1.1 ,1 ,2.7 ,0 ,0.0 ,2.4 ,10.3 
Suffolk,11768 ,412 ,9.0 ,4.9 ,13.1 ,5.8 ,2.5 ,0 ,0.0 ,0 ,0.0 ,0.4 ,2.0 
Suffolk,11769 ,195 ,12.0 ,8.2 ,23.1 ,14.4 ,2.7 ,0 ,0.0 ,0 ,0.0 ,1.8 ,8.0 
Suffolk,11772 ,"1,663 ",9.9 ,7.8 ,44.4 ,50.2 ,2.8 ,7 ,4.2 ,4 ,2.4 ,18.2 ,29.6 
Suffolk,11776 ,789 ,9.3 ,5.6 ,31.9 ,35.6 ,2.9 ,4 ,5.1 ,2 ,2.5 ,8.6 ,16.0 
Suffolk,11777 ,168 ,12.1 ,5.4 ,23.2 ,22.0 ,1.9 ,0 ,0.0 ,0 ,0.0 ,6.9 ,14.9 
Suffolk,11778 ,373 ,11.2 ,8.6 ,29.2 ,28.7 ,2.0 ,0 ,0.0 ,0 ,0.0 ,4.2 ,12.7 
Suffolk,11779 ,"1,182 ",11.7 ,8.0 ,26.2 ,27.9 ,2.8 ,7 ,5.9 ,4 ,3.4 ,3.9 ,12.3 
Suffolk,11780 ,273 ,9.7 ,7.7 ,17.6 ,18.3 ,1.5 ,1 ,3.7 ,1 ,3.7 ,1.7 ,3.4 
Suffolk,11782 ,368 ,12.7 ,6.0 ,17.9 ,14.7 ,1.1 ,2 ,5.4 ,1 ,2.7 ,1.9 ,6.8 
Suffolk,11784 ,822 ,11.7 ,8.4 ,32.0 ,35.3 ,1.8 ,1 ,1.2 ,1 ,1.2 ,8.2 ,19.3 
Suffolk,11786 ,130 ,11.5 ,12.3 ,25.4 ,22.3 ,1.6 ,0 ,0.0 ,0 ,0.0 ,1.5 ,2.9 
Suffolk,11787 ,838 ,10.3 ,6.7 ,13.6 ,10.9 ,1.6 ,1 ,1.2 ,1 ,1.2 ,1.2 ,4.0 
Suffolk,11788 ,413 ,8.1 ,6.5 ,18.2 ,20.3 ,2.0 ,1 ,2.4 ,1 ,2.4 ,2.7 ,4.9 
Suffolk,11789 ,255 ,10.2 ,5.1 ,26.7 ,23.9 ,1.2 ,0 ,0.0 ,0 ,0.0 ,6.1 ,7.3 
Suffolk,11790 ,288 ,9.9 ,4.2 ,5.6 ,10.8 ,0.7 ,0 ,0.0 ,0 ,0.0 ,0.3 ,2.9 
Suffolk,11792 ,207 ,6.6 ,4.8 ,20.8 ,19.3 ,1.0 ,1 ,4.8 ,1 ,4.8 ,4.4 ,6.6 
Suffolk,11795 ,640 ,8.9 ,6.7 ,18.9 ,13.9 ,1.9 ,3 ,4.7 ,2 ,3.1 ,0.7 ,4.9 
Suffolk,11796 ,99 ,11.8 ,8.1 ,19.2 ,14.1 ,2.1 ,0 ,0.0 ,0 ,0.0 ,0.0 ,5.6 
Suffolk,11798 ,859 ,15.7 ,12.1 ,66.6 ,71.8 ,7.0 ,3 ,3.5 ,1 ,1.2 ,30.3 ,60.5 
Suffolk,11901 ,"1,224 ",12.0 ,6.9 ,61.0 ,73.2 ,5.3 ,7 ,5.7 ,4 ,3.3 ,29.3 ,38.1 
Suffolk,11933 ,167 ,16.0 ,6.0 ,38.9 ,40.1 ,5.5 ,0 ,0.0 ,0 ,0.0 ,16.4 ,21.9 
Suffolk,11934 ,278 ,9.5 ,5.8 ,25.9 ,30.6 ,3.4 ,3 ,10.8 ,3 ,10.8 ,6.7 ,12.1 
Suffolk,11935 ,46 ,7.1 ,6.5 ,34.8 ,32.6 ,4.5 ,0 ,0.0 ,0 ,0.0 ,3.6 ,3.6 
Suffolk,11937 ,600 ,8.5 ,4.5 ,45.6 ,58.4 ,4.7 ,0 ,0.0 ,0 ,0.0 ,16.0 ,22.3 
Suffolk,11939 ,15 ,26.7 ,0.0 ,53.3 ,53.3 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Suffolk,11940 ,125 ,6.7 ,4.0 ,31.2 ,32.0 ,1.7 ,0 ,0.0 ,0 ,0.0 ,3.6 ,17.8 
Suffolk,11941 ,89 ,13.1 ,5.6 ,31.5 ,36.0 ,3.4 ,0 ,0.0 ,0 ,0.0 ,6.2 ,10.3 
Suffolk,11942 ,171 ,10.2 ,4.1 ,31.6 ,34.5 ,4.8 ,0 ,0.0 ,0 ,0.0 ,7.8 ,9.7 
Suffolk,11944 ,154 ,15.1 ,5.8 ,57.5 ,70.6 ,4.0 ,2 ,13.0 ,2 ,13.0 ,17.7 ,23.6 
Suffolk,11946 ,502 ,10.0 ,6.8 ,44.8 ,62.5 ,4.5 ,1 ,2.0 ,0 ,0.0 ,15.5 ,20.7 
Suffolk,11948 ,24 ,8.3 ,0.0 ,37.5 ,29.2 ,4.2 ,0 ,0.0 ,0 ,0.0 ,15.9 ,15.9 
Suffolk,11949 ,304 ,11.7 ,7.9 ,24.3 ,20.4 ,3.7 ,1 ,3.3 ,1 ,3.3 ,1.1 ,5.1 
Suffolk,11950 ,642 ,14.1 ,8.4 ,57.8 ,60.8 ,3.6 ,3 ,4.7 ,3 ,4.7 ,18.2 ,33.5 
Suffolk,11951 ,501 ,13.4 ,10.4 ,60.5 ,62.5 ,3.8 ,3 ,6.0 ,2 ,4.0 ,21.0 ,34.1 
Suffolk,11952 ,90 ,11.6 ,7.8 ,36.7 ,41.6 ,3.5 ,0 ,0.0 ,0 ,0.0 ,2.2 ,6.6 
Suffolk,11953 ,405 ,11.2 ,8.9 ,37.0 ,41.2 ,2.8 ,2 ,4.9 ,1 ,2.5 ,10.1 ,20.2 
Suffolk,11954 ,97 ,8.9 ,5.2 ,36.1 ,42.3 ,5.3 ,0 ,0.0 ,0 ,0.0 ,14.5 ,14.5 
Suffolk,11955 ,114 ,16.5 ,11.4 ,43.0 ,37.7 ,0.9 ,2 ,17.5 ,1 ,8.8 ,14.7 ,29.4 
Suffolk,11958 ,20 ,15.8 ,10.0 ,80.0 ,60.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Suffolk,11961 ,308 ,10.1 ,6.5 ,38.3 ,33.1 ,2.0 ,2 ,6.5 ,1 ,3.2 ,11.0 ,15.6 
Suffolk,11963 ,205 ,7.6 ,6.8 ,37.6 ,40.5 ,3.5 ,0 ,0.0 ,0 ,0.0 ,7.0 ,9.8 
Suffolk,11964 ,33 ,6.1 ,3.0 ,45.5 ,30.3 ,3.1 ,0 ,0.0 ,0 ,0.0 ,0.0 ,9.0 
Suffolk,11967 ,939 ,11.2 ,8.0 ,44.9 ,49.7 ,3.0 ,6 ,6.4 ,3 ,3.2 ,15.6 ,28.9 
Suffolk,11968 ,359 ,10.1 ,7.0 ,44.6 ,54.3 ,4.5 ,0 ,0.0 ,0 ,0.0 ,7.1 ,11.6 
Suffolk,11971 ,109 ,9.7 ,7.3 ,35.8 ,36.7 ,1.9 ,0 ,0.0 ,0 ,0.0 ,4.0 ,6.0 
Suffolk,11976 ,27 ,16.0 ,14.8 ,18.5 ,37.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Suffolk,11977 ,42 ,17.1 ,9.5 ,28.6 ,54.8 ,2.4 ,1 ,23.8 ,1 ,23.8 ,0.0 ,8.7 
Suffolk,11978 ,120 ,13.8 ,5.0 ,40.8 ,49.6 ,4.2 ,1 ,8.3 ,1 ,8.3 ,11.6 ,17.4 
Suffolk,11980 ,137 ,9.1 ,8.8 ,30.7 ,25.5 ,0.8 ,1 ,7.3 ,1 ,7.3 ,8.3 ,11
Sullivan,12701 ,451 ,15.1 ,14.2 ,70.7 ,75.2 ,7.6 ,3 ,6.7 ,2 ,4.4 ,26.9 ,50.3 
Sullivan,12719 ,32 ,6.5 ,3.1 ,59.4 ,68.8 ,28.1 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Sullivan,12721 ,257 ,12.7 ,6.6 ,38.9 ,50.8 ,6.3 ,2 ,7.8 ,2 ,7.8 ,17.1 ,23.3 
Sullivan,12723 ,33 ,6.3 ,6.1 ,45.5 ,51.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,1.9 ,7.6 
Sullivan,12726 ,20 ,10.5 ,0.0 ,40.0 ,15.0 ,10.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12733 ,100 ,4.3 ,0.0 ,5.0 ,87.6 ,10.3 ,0 ,0.0 ,0 ,0.0 ,9.8 ,19.6 
Sullivan,12734 ,16 ,0.0 ,0.0 ,68.8 ,68.8 ,6.3 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12737 ,38 ,13.5 ,10.5 ,37.8 ,34.2 ,2.7 ,0 ,0.0 ,0 ,0.0 ,0.0 ,9.8 
Sullivan,12738 ,10 ,20.0 ,10.0 ,60.0 ,60.0 ,20.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12740 ,36 ,2.9 ,0.0 ,30.6 ,30.6 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Sullivan,12747 ,44 ,7.0 ,2.3 ,54.5 ,62.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,11.1 ,18.5 
Sullivan,12748 ,47 ,6.8 ,12.8 ,51.1 ,36.2 ,4.3 ,0 ,0.0 ,0 ,0.0 ,20.8 ,34.7 
Sullivan,12751 ,103 ,9.9 ,3.9 ,8.7 ,92.2 ,6.8 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12752 ,10 ,0.0 ,0.0 ,60.0 ,50.0 ,20.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12754 ,249 ,8.5 ,8.8 ,71.9 ,70.7 ,4.8 ,1 ,4.0 ,0 ,0.0 ,23.3 ,39.3 
Sullivan,12758 ,93 ,7.7 ,9.7 ,38.7 ,39.1 ,5.4 ,2 ,21.5 ,1 ,10.8 ,5.1 ,17.7 
Sullivan,12759 ,72 ,8.5 ,8.3 ,72.2 ,86.1 ,4.2 ,1 ,13.9 ,1 ,13.9 ,50.0 ,108.3 
Sullivan,12762 ,15 ,7.1 ,6.7 ,73.3 ,73.3 ,6.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12763 ,21 ,4.8 ,4.8 ,47.6 ,66.7 ,0.0 ,0 ,0.0 ,0 ,0.0 ,10.8 ,21.5 
Sullivan,12764 ,27 ,4.0 ,11.1 ,25.9 ,29.6 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,18.2 
Sullivan,12765 ,16 ,18.8 ,6.3 ,43.8 ,50.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,10.4 ,10.4 
Sullivan,12766 ,19 ,15.8 ,10.5 ,31.6 ,44.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12768 ,20 ,10.5 ,10.0 ,55.0 ,40.0 ,5.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12775 ,65 ,15.4 ,15.4 ,30.8 ,41.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,18.8 ,28.2 
Sullivan,12776 ,47 ,10.6 ,2.1 ,58.7 ,53.2 ,8.5 ,0 ,0.0 ,0 ,0.0 ,5.3 ,10.6 
Sullivan,12777 ,11 ,0.0 ,0.0 ,45.5 ,36.4 ,9.1 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12779 ,154 ,13.1 ,6.5 ,71.4 ,89.0 ,5.2 ,0 ,0.0 ,0 ,0.0 ,36.1 ,52.2 
Sullivan,12783 ,38 ,10.8 ,10.5 ,47.4 ,68.4 ,5.3 ,0 ,0.0 ,0 ,0.0 ,0.0 ,20.2 
Sullivan,12786 ,13 ,7.7 ,7.7 ,38.5 ,76.9 ,15.4 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12787 ,15 ,6.7 ,0.0 ,60.0 ,60.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Sullivan,12788 ,74 ,9.9 ,10.8 ,71.6 ,60.8 ,8.1 ,0 ,0.0 ,0 ,0.0 ,29.4 ,39.2 
Sullivan,12789 ,99 ,11.2 ,8.1 ,41.4 ,75.8 ,2.0 ,1 ,10.1 ,1 ,10.1 ,32.8 ,43.7 
Sullivan,12790 ,101 ,12.0 ,11.9 ,65.3 ,47.5 ,9.9 ,0 ,0.0 ,0 ,0.0 ,10.0 ,12.0 
Sullivan,12791 ,16 ,6.3 ,18.8 ,56.3 ,37.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,*
Tioga,13732 ,182 ,5.6 ,3.3 ,21.4 ,22.0 ,2.7 ,1 ,5.5 ,1 ,5.5 ,16.9 ,20.8 
Tioga,13734 ,47 ,5.1 ,4.3 ,39.1 ,36.2 ,2.1 ,2 ,42.6 ,1 ,21.3 ,18.5 ,27.8 
Tioga,13736 ,66 ,12.5 ,15.2 ,59.1 ,63.6 ,6.1 ,3 ,45.5 ,3 ,45.5 ,39.2 ,54.9 
Tioga,13743 ,119 ,13.9 ,5.9 ,43.7 ,43.7 ,4.2 ,0 ,0.0 ,0 ,0.0 ,29.6 ,34.6 
Tioga,13811 ,107 ,10.8 ,4.7 ,46.7 ,42.1 ,4.7 ,0 ,0.0 ,0 ,0.0 ,21.2 ,29.7 
Tioga,13812 ,55 ,2.2 ,7.3 ,48.1 ,36.4 ,3.6 ,0 ,0.0 ,0 ,0.0 ,9.1 ,18.3 
Tioga,13827 ,295 ,11.4 ,7.8 ,47.1 ,48.1 ,4.1 ,2 ,6.8 ,1 ,3.4 ,18.0 ,24.0 
Tioga,13835 ,70 ,6.2 ,8.6 ,52.9 ,57.1 ,4.3 ,0 ,0.0 ,0 ,0.0 ,40.4 ,70.7 
Tioga,13864 ,43 ,2.4 ,0.0 ,41.9 ,41.9 ,2.3 ,0 ,0.0 ,0 ,0.0 ,31.3 ,52.1 
Tioga,14859 ,28 ,19.0 ,10.7 ,60.7 ,46.4 ,3.8 ,0 ,0.0 ,0 ,0.0 ,25.6 ,25.6 
Tioga,14883 ,105 ,17.2 ,8.6 ,49.5 ,41.9 ,3.8 ,0 ,0.0 ,0 ,0.0 ,17.0 ,26.8 
Tioga,14892 ,167 ,9.2 ,9.6 ,58.5 ,31.7 ,1.8 ,0 ,0.0 ,0 ,0.0 ,7.2 ,12.9
Tompkins,13053 ,116 ,8.8 ,6.9 ,31.9 ,40.9 ,1.7 ,0 ,0.0 ,0 ,0.0 ,3.5 ,20.0 
Tompkins,13068 ,177 ,11.8 ,5.6 ,39.0 ,48.3 ,1.1 ,3 ,16.9 ,2 ,11.3 ,27.2 ,31.7 
Tompkins,13073 ,172 ,8.9 ,5.8 ,40.7 ,47.1 ,3.5 ,0 ,0.0 ,0 ,0.0 ,19.7 ,25.1 
Tompkins,14817 ,84 ,12.3 ,7.1 ,33.3 ,35.7 ,2.4 ,0 ,0.0 ,0 ,0.0 ,33.9 ,45.2 
Tompkins,14850 ,"1,432 ",8.6 ,6.5 ,26.8 ,42.3 ,5.0 ,1 ,0.7 ,1 ,0.7 ,2.4 ,5.5 
Tompkins,14867 ,200 ,7.8 ,6.5 ,53.5 ,54.0 ,3.0 ,0 ,0.0 ,0 ,0.0 ,18.0 ,22.0 
Tompkins,14882 ,114 ,11.0 ,3.5 ,35.1 ,38.6 ,1.8 ,0 ,0.0 ,0 ,0.0 ,14.3 ,23.8 
Tompkins,14886 ,163 ,9.7 ,4.3 ,36.2 ,38.7 ,3.1 ,0 ,0.0 ,0 ,0.0 ,25.6 ,38.5
Ulster,12401 ,"1,226 ",11.7 ,7.2 ,58.2 ,58.2 ,3.9 ,5 ,4.1 ,2 ,1.6 ,26.7 ,46.1 
Ulster,12404 ,88 ,10.6 ,6.8 ,46.6 ,51.1 ,0.0 ,1 ,11.4 ,0 ,0.0 ,16.5 ,29.7 
Ulster,12409 ,13 ,18.2 ,0.0 ,38.5 ,61.5 ,7.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12411 ,12 ,30.0 ,0.0 ,50.0 ,33.3 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12419 ,16 ,12.5 ,6.3 ,25.0 ,50.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12428 ,232 ,10.4 ,6.0 ,64.2 ,72.8 ,6.1 ,1 ,4.3 ,1 ,4.3 ,31.4 ,44.8 
Ulster,12435 ,14 ,15.4 ,0.0 ,57.1 ,57.1 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12440 ,27 ,12.0 ,3.7 ,37.0 ,42.3 ,7.7 ,0 ,0.0 ,0 ,0.0 ,0.0 ,12.8 
Ulster,12443 ,85 ,10.7 ,3.5 ,37.6 ,38.8 ,4.8 ,0 ,0.0 ,0 ,0.0 ,9.2 ,15.3 
Ulster,12446 ,163 ,12.5 ,9.8 ,55.2 ,60.7 ,7.5 ,2 ,12.3 ,2 ,12.3 ,16.7 ,35.7 
Ulster,12449 ,93 ,19.4 ,10.8 ,51.6 ,51.6 ,2.2 ,0 ,0.0 ,0 ,0.0 ,8.8 ,30.7 
Ulster,12456 ,15 ,14.3 ,6.7 ,46.7 ,53.3 ,6.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12457 ,14 ,14.3 ,7.1 ,35.7 ,42.9 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12458 ,46 ,14.0 ,4.3 ,60.9 ,58.7 ,6.8 ,0 ,0.0 ,0 ,0.0 ,8.2 ,16.5 
Ulster,12461 ,25 ,8.0 ,4.0 ,28.0 ,24.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Ulster,12464 ,20 ,5.0 ,0.0 ,70.0 ,65.0 ,5.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12466 ,76 ,11.1 ,13.2 ,55.3 ,50.0 ,2.6 ,0 ,0.0 ,0 ,0.0 ,8.3 ,16.7 
Ulster,12472 ,42 ,7.3 ,4.8 ,57.1 ,45.2 ,0.0 ,0 ,0.0 ,0 ,0.0 ,18.9 ,44.0 
Ulster,12477 ,511 ,9.9 ,7.4 ,47.6 ,42.9 ,2.9 ,3 ,5.9 ,3 ,5.9 ,6.9 ,23.7 
Ulster,12480 ,12 ,8.3 ,0.0 ,33.3 ,66.7 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Ulster,12481 ,24 ,17.4 ,8.3 ,50.0 ,41.7 ,0.0 ,2 ,83.3 ,2 ,83.3 ,0.0 ,10.8 
Ulster,12484 ,53 ,12.0 ,11.3 ,32.1 ,30.2 ,9.6 ,0 ,0.0 ,0 ,0.0 ,14.9 ,14.9 
Ulster,12486 ,35 ,17.6 ,8.6 ,42.9 ,40.0 ,2.9 ,0 ,0.0 ,0 ,0.0 ,20.8 ,52.1 
Ulster,12487 ,118 ,6.8 ,10.2 ,29.7 ,52.5 ,0.8 ,2 ,16.9 ,1 ,8.5 ,0.0 ,13.9 
Ulster,12491 ,25 ,0.0 ,4.0 ,36.0 ,36.0 ,4.2 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Ulster,12498 ,64 ,1.6 ,1.6 ,23.4 ,33.3 ,1.6 ,1 ,15.6 ,0 ,0.0 ,0.0 ,0.0 
Ulster,12515 ,24 ,8.3 ,8.3 ,33.3 ,41.7 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,15.2 
Ulster,12525 ,74 ,9.6 ,5.4 ,41.9 ,41.7 ,5.5 ,1 ,13.5 ,1 ,13.5 ,3.1 ,9.3 
Ulster,12528 ,413 ,9.1 ,7.5 ,33.0 ,33.7 ,2.7 ,0 ,0.0 ,0 ,0.0 ,6.0 ,17.9 
Ulster,12542 ,159 ,10.3 ,10.7 ,41.5 ,37.7 ,5.7 ,2 ,12.6 ,1 ,6.3 ,14.5 ,30.8 
Ulster,12547 ,71 ,7.4 ,7.0 ,24.3 ,33.3 ,2.9 ,0 ,0.0 ,0 ,0.0 ,3.7 ,18.7 
Ulster,12548 ,45 ,8.9 ,11.1 ,31.1 ,35.6 ,6.7 ,0 ,0.0 ,0 ,0.0 ,0.0 ,16.7 
Ulster,12561 ,272 ,8.4 ,5.5 ,30.5 ,33.2 ,3.4 ,1 ,3.7 ,1 ,3.7 ,1.4 ,3.7 
Ulster,12566 ,294 ,10.4 ,6.8 ,34.7 ,29.8 ,3.7 ,0 ,0.0 ,0 ,0.0 ,8.1 ,23.4 
Ulster,12589 ,358 ,7.9 ,7.0 ,33.3 ,32.8 ,3.9 ,0 ,0.0 ,0 ,0.0 ,4.9 ,15.8 
Ulster,12725 ,17 ,40.0 ,29.4 ,11.8 ,23.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,*
